enrollment_id,student_id,course_id,enrollment_date,status
ENR000522,STU00174,CRS020,2025-08-16,Dropped
ENR000523,STU00174,CRS009,2026-02-06,Completed
ENR000524,STU00174,CRS011,2025-07-12,Completed
ENR000525,STU00174,CRS006,2025-08-02,Dropped
ENR000526,STU00175,CRS002,2025-12-24,Active
ENR000527,STU00175,CRS019,2025-08-31,Completed
ENR000528,STU00176,CRS007,2025-06-29,Active
ENR000529,STU00176,CRS008,2025-05-30,Completed
ENR000530,STU00177,CRS011,2025-05-16,Dropped
ENR000531,STU00177,CRS009,2025-05-13,Active
ENR000532,STU00177,CRS014,2025-11-14,Active
ENR000533,STU00178,CRS012,2025-10-18,Dropped
ENR000534,STU00178,CRS011,2025-12-28,Completed
ENR000535,STU00178,CRS004,2026-01-22,Completed
ENR000536,STU00179,CRS016,2025-10-25,Active
ENR000537,STU00179,CRS014,2025-11-16,Completed
ENR000538,STU00179,CRS003,2025-06-20,Dropped
ENR000539,STU00179,CRS019,2025-11-12,Active
ENR000540,STU00180,CRS006,2025-11-25,Active
ENR000541,STU00180,CRS004,2025-09-22,Completed
ENR000542,STU00180,CRS001,2025-09-22,Dropped
ENR000543,STU00181,CRS004,2025-12-06,Active
ENR000544,STU00181,CRS018,2025-12-06,Completed
ENR000545,STU00182,CRS014,2025-06-30,Completed
ENR000546,STU00182,CRS007,2026-02-25,Active
ENR000547,STU00182,CRS013,2026-02-15,Completed
ENR000548,STU00182,CRS008,2025-12-29,Completed
ENR000549,STU00182,CRS015,2026-03-24,Dropped
ENR000550,STU00183,CRS002,2026-03-11,Completed
ENR000551,STU00183,CRS010,2025-11-18,Dropped
ENR000552,STU00183,CRS009,2025-10-10,Dropped
ENR000553,STU00183,CRS011,2026-01-11,Active
ENR000554,STU00183,CRS006,2025-08-06,Active
ENR000555,STU00184,CRS014,2025-11-12,Dropped
ENR000556,STU00184,CRS004,2025-11-12,Dropped
ENR000557,STU00185,CRS001,2025-10-09,Active
ENR000558,STU00185,CRS009,2025-09-18,Completed
ENR000559,STU00185,CRS002,2025-10-28,Active
ENR000560,STU00185,CRS012,2026-02-19,Dropped
ENR000561,STU00185,CRS019,2026-03-01,Active
ENR000562,STU00186,CRS013,2025-04-12,Active
ENR000563,STU00186,CRS007,2025-06-15,Completed
ENR000564,STU00186,CRS012,2026-02-03,Completed
ENR000565,STU00187,CRS014,2026-04-08,Active
ENR000566,STU00187,CRS006,2025-04-19,Completed
ENR000567,STU00187,CRS007,2025-05-18,Active
ENR000568,STU00187,CRS013,2026-01-18,Completed
ENR000569,STU00188,CRS002,2025-06-02,Active
ENR000570,STU00188,CRS015,2025-06-02,Completed
ENR000571,STU00188,CRS004,2025-11-13,Completed
ENR000572,STU00188,CRS008,2026-03-13,Active
ENR000573,STU00189,CRS020,2025-10-23,Completed
ENR000574,STU00189,CRS010,2025-10-23,Active
ENR000575,STU00189,CRS008,2025-10-23,Dropped
ENR000576,STU00189,CRS011,2025-12-22,Dropped
ENR000577,STU00189,CRS013,2025-10-23,Active
ENR000578,STU00190,CRS019,2025-07-21,Completed
ENR000579,STU00190,CRS010,2026-04-02,Active
ENR000580,STU00191,CRS008,2025-05-22,Dropped
ENR000581,STU00191,CRS009,2025-12-30,Completed
ENR000582,STU00191,CRS013,2025-09-08,Completed
ENR000583,STU00192,CRS015,2025-04-10,Completed
ENR000584,STU00192,CRS003,2025-11-22,Active
ENR000585,STU00193,CRS007,2025-09-27,Dropped
ENR000586,STU00193,CRS008,2025-09-27,Completed
ENR000587,STU00193,CRS002,2026-01-23,Dropped
ENR000588,STU00193,CRS018,2025-09-27,Completed
ENR000589,STU00194,CRS005,2026-02-12,Completed
ENR000590,STU00194,CRS015,2026-02-12,Active
ENR000591,STU00194,CRS003,2026-02-12,Active
ENR000592,STU00194,CRS018,2026-02-12,Completed
ENR000593,STU00195,CRS003,2026-01-12,Active
ENR000594,STU00195,CRS006,2026-01-16,Active
ENR000595,STU00195,CRS014,2026-01-12,Completed
ENR000596,STU00195,CRS016,2026-01-12,Active
ENR000597,STU00196,CRS004,2025-06-30,Dropped
ENR000598,STU00196,CRS009,2025-09-01,Completed
ENR000599,STU00197,CRS001,2025-10-22,Completed
ENR000600,STU00197,CRS020,2026-02-09,Completed
ENR000601,STU00197,CRS014,2025-11-09,Active
ENR000602,STU00197,CRS017,2026-01-10,Active
ENR000603,STU00197,CRS008,2025-10-22,Active
ENR000604,STU00198,CRS008,2025-06-10,Completed
ENR000605,STU00198,CRS001,2025-12-29,Dropped
ENR000606,STU00199,CRS004,2026-03-19,Completed
ENR000607,STU00199,CRS006,2026-01-05,Completed
ENR000608,STU00199,CRS001,2026-01-05,Active
ENR000609,STU00199,CRS017,2026-01-05,Completed
ENR000610,STU00200,CRS013,2025-09-21,Completed
ENR000611,STU00200,CRS008,2025-08-09,Active
ENR000612,STU00200,CRS019,2025-09-09,Dropped
ENR000613,STU00201,CRS012,2025-05-12,Active
ENR000614,STU00201,CRS007,2026-03-16,Completed
ENR000615,STU00201,CRS002,2025-12-19,Completed
ENR000616,STU00201,CRS005,2026-02-16,Active
ENR000617,STU00201,CRS009,2025-07-25,Active
ENR000618,STU00202,CRS014,2025-10-16,Dropped
ENR000619,STU00202,CRS010,2025-09-05,Active
ENR000620,STU00203,CRS016,2026-01-07,Dropped
ENR000621,STU00203,CRS011,2026-02-06,Dropped
ENR000622,STU00203,CRS002,2025-11-25,Completed
ENR000623,STU00203,CRS004,2026-01-18,Active
ENR000624,STU00204,CRS011,2025-08-10,Active
ENR000625,STU00204,CRS010,2025-10-06,Active
ENR000626,STU00204,CRS001,2025-08-31,Completed
ENR000627,STU00205,CRS019,2025-12-19,Dropped
ENR000628,STU00205,CRS002,2026-01-23,Completed
ENR000629,STU00206,CRS005,2025-07-26,Dropped
ENR000630,STU00206,CRS019,2025-12-18,Active
ENR000631,STU00206,CRS011,2025-07-26,Active
ENR000632,STU00207,CRS002,2025-10-18,Dropped
ENR000633,STU00207,CRS009,2026-01-19,Completed
ENR000634,STU00207,CRS007,2025-10-18,Completed
ENR000635,STU00207,CRS019,2025-10-18,Dropped
ENR000636,STU00207,CRS005,2025-10-18,Active
ENR000637,STU00208,CRS001,2026-04-06,Active
ENR000638,STU00208,CRS008,2025-10-16,Completed
ENR000639,STU00209,CRS004,2025-06-22,Completed
ENR000640,STU00210,CRS015,2026-01-18,Completed
ENR000641,STU00210,CRS016,2026-02-26,Completed
ENR000642,STU00210,CRS007,2026-01-18,Active
ENR000643,STU00210,CRS003,2026-02-21,Active
ENR000644,STU00211,CRS018,2025-04-18,Completed
ENR000645,STU00211,CRS007,2025-06-04,Completed
ENR000646,STU00211,CRS002,2025-09-22,Dropped
ENR000647,STU00211,CRS013,2025-08-04,Completed
ENR000648,STU00212,CRS012,2026-03-28,Completed
ENR000649,STU00212,CRS010,2026-03-28,Active
ENR000650,STU00212,CRS007,2026-03-28,Completed
ENR000651,STU00213,CRS006,2025-06-28,Dropped
ENR000652,STU00213,CRS019,2026-03-03,Active
ENR000653,STU00213,CRS009,2025-08-17,Active
ENR000654,STU00213,CRS007,2026-02-02,Completed
ENR000655,STU00213,CRS002,2025-10-12,Completed
ENR000656,STU00214,CRS007,2025-06-15,Active
ENR000657,STU00215,CRS006,2025-11-04,Active
ENR000658,STU00215,CRS011,2025-10-03,Completed
ENR000659,STU00215,CRS018,2026-02-13,Completed
ENR000660,STU00216,CRS002,2025-09-11,Active
ENR000661,STU00216,CRS003,2025-10-31,Completed
ENR000662,STU00216,CRS007,2026-03-05,Dropped
ENR000663,STU00216,CRS005,2025-11-22,Completed
ENR000664,STU00216,CRS013,2026-04-04,Completed
ENR000665,STU00217,CRS001,2026-02-21,Completed
ENR000666,STU00217,CRS016,2026-02-21,Dropped
ENR000667,STU00217,CRS010,2026-03-27,Completed
ENR000668,STU00217,CRS017,2026-02-21,Active
ENR000669,STU00218,CRS006,2025-07-29,Completed
ENR000670,STU00219,CRS012,2025-10-28,Active
ENR000671,STU00219,CRS020,2026-01-24,Active
ENR000672,STU00219,CRS006,2026-04-04,Active
ENR000673,STU00219,CRS015,2026-01-19,Completed
ENR000674,STU00219,CRS007,2025-08-12,Dropped
ENR000675,STU00220,CRS004,2025-10-05,Completed
ENR000676,STU00221,CRS008,2026-02-18,Completed
ENR000677,STU00222,CRS009,2026-03-15,Active
ENR000678,STU00222,CRS017,2026-03-15,Completed
ENR000679,STU00222,CRS016,2026-03-15,Completed
ENR000680,STU00222,CRS001,2026-03-15,Dropped
ENR000681,STU00223,CRS018,2025-06-25,Completed
ENR000682,STU00223,CRS013,2025-12-01,Active
ENR000683,STU00223,CRS008,2025-11-19,Active
ENR000684,STU00223,CRS001,2025-05-24,Active
ENR000685,STU00224,CRS015,2025-05-16,Active
ENR000686,STU00224,CRS008,2025-08-22,Dropped
ENR000687,STU00224,CRS007,2025-12-17,Active
ENR000688,STU00224,CRS017,2025-04-15,Dropped
ENR000689,STU00224,CRS003,2026-02-03,Dropped
ENR000690,STU00225,CRS015,2025-10-11,Active
ENR000691,STU00225,CRS007,2026-04-07,Dropped
ENR000692,STU00225,CRS019,2025-11-07,Dropped
ENR000693,STU00225,CRS012,2025-05-02,Active
ENR000694,STU00225,CRS003,2025-07-23,Active
ENR000695,STU00226,CRS015,2025-11-05,Active
ENR000696,STU00226,CRS006,2026-03-17,Dropped
ENR000697,STU00226,CRS011,2025-12-26,Dropped
ENR000698,STU00226,CRS018,2025-09-21,Dropped
ENR000699,STU00227,CRS006,2025-07-11,Dropped
ENR000700,STU00227,CRS014,2026-01-29,Active
ENR000701,STU00228,CRS005,2025-09-03,Active
ENR000702,STU00228,CRS008,2025-11-13,Dropped
ENR000703,STU00228,CRS017,2025-11-04,Completed
ENR000704,STU00228,CRS004,2026-03-19,Active
ENR000705,STU00228,CRS009,2025-09-09,Completed
ENR000706,STU00229,CRS011,2025-11-23,Completed
ENR000707,STU00229,CRS015,2026-01-29,Active
ENR000708,STU00229,CRS004,2026-02-21,Active
ENR000709,STU00230,CRS016,2025-12-05,Completed
ENR000710,STU00230,CRS018,2026-02-06,Completed
ENR000711,STU00231,CRS005,2025-11-29,Completed
ENR000712,STU00231,CRS006,2026-01-11,Active
ENR000713,STU00232,CRS007,2026-01-07,Active
ENR000714,STU00232,CRS011,2025-12-12,Dropped
ENR000715,STU00232,CRS014,2026-01-12,Completed
ENR000716,STU00232,CRS009,2026-02-15,Active
ENR000717,STU00232,CRS018,2025-05-11,Active
ENR000718,STU00233,CRS009,2025-10-17,Dropped
ENR000719,STU00234,CRS013,2025-07-11,Active
ENR000720,STU00234,CRS017,2026-01-20,Active
ENR000721,STU00234,CRS020,2025-11-07,Dropped
ENR000722,STU00234,CRS011,2025-11-28,Active
ENR000723,STU00234,CRS015,2025-11-03,Completed
ENR000724,STU00235,CRS017,2025-06-01,Active
ENR000725,STU00235,CRS019,2025-11-01,Active
ENR000726,STU00236,CRS005,2025-07-25,Completed
ENR000727,STU00237,CRS019,2026-01-16,Completed
ENR000728,STU00238,CRS020,2026-02-27,Active
ENR000729,STU00238,CRS016,2025-11-03,Completed
ENR000730,STU00239,CRS007,2026-01-23,Completed
ENR000731,STU00239,CRS016,2026-02-16,Active
ENR000732,STU00239,CRS015,2026-03-23,Completed
ENR000733,STU00239,CRS006,2026-02-28,Active
ENR000734,STU00240,CRS012,2025-08-13,Completed
ENR000735,STU00240,CRS001,2026-02-10,Completed
ENR000736,STU00240,CRS016,2026-01-29,Dropped
ENR000737,STU00240,CRS002,2025-08-13,Active
ENR000738,STU00240,CRS011,2026-01-19,Active
ENR000739,STU00241,CRS003,2026-01-18,Completed
ENR000740,STU00241,CRS001,2025-12-31,Completed
ENR000741,STU00241,CRS005,2025-12-31,Dropped
ENR000742,STU00241,CRS016,2026-03-26,Dropped
ENR000743,STU00242,CRS008,2025-04-29,Active
ENR000744,STU00242,CRS020,2025-11-22,Active
ENR000745,STU00242,CRS014,2025-04-17,Completed
ENR000746,STU00243,CRS002,2026-01-20,Completed
ENR000747,STU00244,CRS017,2025-09-02,Completed
ENR000748,STU00244,CRS008,2025-11-29,Completed
ENR000749,STU00245,CRS005,2025-09-23,Completed
ENR000750,STU00246,CRS019,2025-09-08,Completed
ENR000751,STU00246,CRS012,2026-03-01,Active
ENR000752,STU00246,CRS016,2025-11-29,Active
ENR000753,STU00246,CRS001,2025-07-20,Active
ENR000754,STU00247,CRS018,2025-06-27,Active
ENR000755,STU00248,CRS016,2026-02-02,Dropped
ENR000756,STU00248,CRS002,2026-04-08,Active
ENR000757,STU00248,CRS004,2026-02-02,Completed
ENR000758,STU00248,CRS020,2026-02-02,Completed
ENR000759,STU00248,CRS010,2026-02-02,Active
ENR000760,STU00249,CRS008,2025-12-07,Active
ENR000761,STU00249,CRS009,2026-03-07,Completed
ENR000762,STU00250,CRS010,2025-12-02,Active
ENR000763,STU00250,CRS007,2026-03-03,Dropped
ENR000764,STU00250,CRS018,2025-10-16,Active
ENR000765,STU00251,CRS005,2025-12-05,Completed
ENR000766,STU00251,CRS007,2025-12-03,Completed
ENR000767,STU00251,CRS014,2025-12-03,Active
ENR000768,STU00251,CRS012,2026-02-02,Completed
ENR000769,STU00251,CRS015,2025-12-03,Active
ENR000770,STU00252,CRS020,2026-01-08,Completed
ENR000771,STU00252,CRS006,2026-01-08,Active
ENR000772,STU00252,CRS005,2026-01-08,Active
ENR000773,STU00253,CRS005,2025-12-07,Active
ENR000774,STU00253,CRS012,2026-04-03,Dropped
ENR000775,STU00253,CRS009,2026-03-05,Dropped
ENR000776,STU00253,CRS002,2025-11-02,Completed
ENR000777,STU00254,CRS015,2026-01-18,Dropped
ENR000778,STU00254,CRS004,2026-01-18,Completed
ENR000779,STU00255,CRS001,2026-01-28,Completed
ENR000780,STU00255,CRS011,2026-01-26,Completed
ENR000781,STU00255,CRS007,2026-01-26,Completed
ENR000782,STU00255,CRS014,2026-01-26,Active
ENR000783,STU00255,CRS005,2026-01-26,Active
ENR000784,STU00256,CRS007,2025-11-11,Completed
ENR000785,STU00256,CRS017,2025-12-06,Completed
ENR000786,STU00256,CRS002,2025-11-11,Dropped
ENR000787,STU00257,CRS019,2025-10-27,Completed
ENR000788,STU00257,CRS010,2025-11-04,Active
ENR000789,STU00257,CRS013,2025-09-17,Active
ENR000790,STU00258,CRS001,2025-11-25,Completed
ENR000791,STU00258,CRS011,2026-03-12,Active
ENR000792,STU00258,CRS018,2025-07-05,Completed
ENR000793,STU00259,CRS014,2026-01-03,Active
ENR000794,STU00259,CRS012,2026-01-29,Active
ENR000795,STU00260,CRS009,2025-09-05,Completed
ENR000796,STU00260,CRS002,2026-02-07,Completed
ENR000797,STU00260,CRS016,2026-02-25,Completed
ENR000798,STU00260,CRS020,2026-01-14,Active
ENR000799,STU00261,CRS012,2026-01-29,Dropped
ENR000800,STU00261,CRS007,2025-08-01,Active
ENR000801,STU00261,CRS001,2025-08-10,Completed
ENR000802,STU00262,CRS007,2026-03-13,Completed
ENR000803,STU00262,CRS013,2025-12-30,Completed
ENR000804,STU00262,CRS010,2026-02-11,Active
ENR000805,STU00262,CRS008,2026-01-18,Completed
ENR000806,STU00263,CRS020,2025-09-01,Active
ENR000807,STU00264,CRS012,2025-06-02,Dropped
ENR000808,STU00264,CRS001,2025-11-10,Active
ENR000809,STU00264,CRS020,2026-01-16,Active
ENR000810,STU00264,CRS002,2026-02-14,Completed
ENR000811,STU00264,CRS014,2025-07-17,Completed
ENR000812,STU00265,CRS012,2026-03-04,Completed
ENR000813,STU00265,CRS002,2026-02-15,Completed
ENR000814,STU00265,CRS010,2026-02-07,Active
ENR000815,STU00265,CRS007,2025-06-08,Active
ENR000816,STU00266,CRS010,2026-01-09,Dropped
ENR000817,STU00266,CRS006,2025-04-09,Active
ENR000818,STU00266,CRS003,2025-12-09,Active
ENR000819,STU00267,CRS002,2025-10-14,Dropped
ENR000820,STU00267,CRS008,2025-11-14,Active
ENR000821,STU00268,CRS014,2026-03-07,Completed
ENR000822,STU00268,CRS011,2025-08-29,Active
ENR000823,STU00269,CRS011,2026-04-09,Completed
ENR000824,STU00269,CRS014,2025-05-21,Active
ENR000825,STU00269,CRS010,2026-04-02,Active
ENR000826,STU00269,CRS008,2025-08-28,Dropped
ENR000827,STU00270,CRS010,2025-12-18,Active
ENR000828,STU00270,CRS005,2025-12-18,Active
ENR000829,STU00270,CRS011,2025-12-18,Completed
ENR000830,STU00271,CRS008,2026-03-10,Completed
ENR000831,STU00271,CRS005,2026-03-10,Completed
ENR000832,STU00271,CRS009,2026-03-10,Dropped
ENR000833,STU00271,CRS003,2026-03-10,Active
ENR000834,STU00271,CRS011,2026-03-20,Dropped
ENR000835,STU00272,CRS005,2026-01-27,Active
ENR000836,STU00272,CRS018,2026-01-27,Completed
ENR000837,STU00272,CRS011,2026-01-27,Completed
ENR000838,STU00272,CRS014,2026-01-27,Completed
ENR000839,STU00273,CRS001,2025-11-25,Dropped
ENR000840,STU00273,CRS004,2025-05-05,Dropped
ENR000841,STU00273,CRS018,2026-01-04,Completed
ENR000842,STU00274,CRS001,2025-04-28,Completed
ENR000843,STU00275,CRS004,2026-02-04,Active
ENR000844,STU00275,CRS003,2026-02-04,Completed
ENR000845,STU00275,CRS007,2026-02-04,Active
ENR000846,STU00276,CRS004,2026-02-28,Completed
ENR000847,STU00276,CRS003,2026-02-28,Active
ENR000848,STU00276,CRS012,2026-02-28,Completed
ENR000849,STU00277,CRS017,2025-09-06,Completed
ENR000850,STU00277,CRS012,2025-05-31,Dropped
ENR000851,STU00277,CRS015,2026-01-01,Active
ENR000852,STU00278,CRS002,2026-01-27,Active
ENR000853,STU00278,CRS015,2026-01-27,Dropped
ENR000854,STU00278,CRS004,2026-01-27,Active
ENR000855,STU00278,CRS012,2026-01-27,Dropped
ENR000856,STU00278,CRS014,2026-01-27,Dropped
ENR000857,STU00279,CRS005,2026-03-14,Active
ENR000858,STU00279,CRS011,2026-03-14,Completed
ENR000859,STU00279,CRS019,2026-03-14,Active
ENR000860,STU00279,CRS017,2026-03-14,Completed
ENR000861,STU00280,CRS014,2025-05-30,Active
ENR000862,STU00280,CRS003,2025-09-03,Completed
ENR000863,STU00280,CRS018,2026-02-18,Completed
ENR000864,STU00280,CRS002,2025-12-10,Active
ENR000865,STU00281,CRS020,2025-11-13,Active
ENR000866,STU00281,CRS012,2025-08-13,Dropped
ENR000867,STU00281,CRS011,2025-10-29,Dropped
ENR000868,STU00282,CRS004,2025-11-24,Active
ENR000869,STU00282,CRS011,2026-02-22,Completed
ENR000870,STU00283,CRS009,2025-12-30,Completed
ENR000871,STU00284,CRS009,2026-02-05,Active
ENR000872,STU00285,CRS017,2026-03-12,Active
ENR000873,STU00285,CRS009,2026-03-12,Completed
ENR000874,STU00285,CRS016,2026-04-03,Active
ENR000875,STU00285,CRS015,2026-01-27,Active
ENR000876,STU00286,CRS006,2026-03-16,Active
ENR000877,STU00286,CRS019,2025-08-06,Active
ENR000878,STU00287,CRS019,2026-02-27,Active
ENR000879,STU00287,CRS016,2026-02-27,Dropped
ENR000880,STU00287,CRS013,2026-03-17,Completed
ENR000881,STU00287,CRS015,2026-02-27,Active
ENR000882,STU00288,CRS003,2025-07-14,Active
ENR000883,STU00289,CRS006,2026-03-30,Active
ENR000884,STU00290,CRS020,2025-06-20,Active
ENR000885,STU00290,CRS008,2025-09-22,Active
ENR000886,STU00290,CRS006,2025-05-11,Completed
ENR000887,STU00290,CRS007,2025-05-27,Active
ENR000888,STU00290,CRS013,2026-03-15,Dropped
ENR000889,STU00291,CRS020,2025-08-17,Completed
ENR000890,STU00291,CRS017,2026-03-15,Dropped
ENR000891,STU00291,CRS003,2025-06-22,Completed
ENR000892,STU00292,CRS018,2026-03-10,Completed
ENR000893,STU00293,CRS016,2025-09-02,Completed
ENR000894,STU00294,CRS014,2025-09-26,Active
ENR000895,STU00294,CRS004,2026-03-14,Completed
ENR000896,STU00294,CRS008,2025-09-25,Dropped
ENR000897,STU00294,CRS002,2025-06-22,Active
ENR000898,STU00295,CRS003,2026-04-08,Dropped
ENR000899,STU00295,CRS007,2026-03-07,Active
ENR000900,STU00296,CRS009,2025-12-13,Completed
ENR000901,STU00296,CRS016,2025-05-07,Dropped
ENR000902,STU00296,CRS005,2025-06-07,Active
ENR000903,STU00296,CRS001,2025-08-26,Completed
ENR000904,STU00297,CRS003,2025-06-28,Completed
ENR000905,STU00298,CRS003,2026-02-03,Completed
ENR000906,STU00298,CRS008,2026-02-05,Active
ENR000907,STU00299,CRS015,2026-04-02,Active
ENR000908,STU00299,CRS003,2026-01-11,Dropped
ENR000909,STU00299,CRS012,2026-01-11,Completed
ENR000910,STU00300,CRS016,2025-10-25,Active
ENR000911,STU00300,CRS005,2026-04-01,Active
ENR000912,STU00301,CRS018,2025-08-24,Dropped
ENR000913,STU00301,CRS014,2025-06-17,Active
ENR000914,STU00302,CRS015,2025-09-19,Completed
ENR000915,STU00302,CRS012,2026-03-01,Completed
ENR000916,STU00302,CRS010,2025-10-25,Completed
ENR000917,STU00302,CRS014,2025-07-30,Active
ENR000918,STU00302,CRS005,2025-11-11,Active
ENR000919,STU00303,CRS008,2026-01-07,Active
ENR000920,STU00303,CRS009,2026-01-07,Dropped
ENR000921,STU00304,CRS008,2025-11-06,Completed
ENR000922,STU00304,CRS019,2025-04-26,Dropped
ENR000923,STU00305,CRS006,2026-02-19,Completed
ENR000924,STU00306,CRS005,2025-08-09,Dropped
ENR000925,STU00306,CRS014,2025-08-09,Dropped
ENR000926,STU00306,CRS013,2026-02-02,Dropped
ENR000927,STU00306,CRS011,2025-09-13,Active
ENR000928,STU00306,CRS001,2025-08-09,Dropped
ENR000929,STU00307,CRS004,2025-04-28,Completed
ENR000930,STU00308,CRS018,2025-09-28,Completed
ENR000931,STU00308,CRS003,2025-12-14,Active
ENR000932,STU00308,CRS016,2026-02-07,Dropped
ENR000933,STU00308,CRS020,2025-09-28,Active
ENR000934,STU00308,CRS005,2025-10-21,Completed
ENR000935,STU00309,CRS006,2026-03-14,Dropped
ENR000936,STU00309,CRS017,2026-03-06,Active
ENR000937,STU00310,CRS001,2026-01-05,Dropped
ENR000938,STU00311,CRS015,2025-10-08,Completed
ENR000939,STU00311,CRS010,2025-10-13,Completed
ENR000940,STU00311,CRS016,2026-03-09,Dropped
ENR000941,STU00311,CRS005,2025-05-24,Completed
ENR000942,STU00311,CRS012,2026-02-08,Dropped
ENR000943,STU00312,CRS016,2025-11-28,Completed
ENR000944,STU00312,CRS003,2026-02-24,Dropped
ENR000945,STU00312,CRS008,2026-03-02,Completed
ENR000946,STU00313,CRS001,2025-11-10,Active
ENR000947,STU00313,CRS014,2026-02-05,Active
ENR000948,STU00314,CRS009,2025-05-16,Completed
ENR000949,STU00314,CRS019,2025-06-18,Active
ENR000950,STU00315,CRS004,2025-10-16,Active
ENR000951,STU00315,CRS013,2026-03-31,Active
ENR000952,STU00315,CRS009,2025-06-10,Active
ENR000953,STU00315,CRS007,2025-10-25,Active
ENR000954,STU00316,CRS017,2026-03-12,Dropped
ENR000955,STU00316,CRS016,2026-03-12,Completed
ENR000956,STU00316,CRS020,2026-03-12,Dropped
ENR000957,STU00317,CRS005,2025-11-16,Active
ENR000958,STU00318,CRS002,2025-07-03,Active
ENR000959,STU00318,CRS014,2025-09-11,Dropped
ENR000960,STU00318,CRS004,2026-02-05,Completed
ENR000961,STU00318,CRS005,2026-02-23,Completed
ENR000962,STU00319,CRS006,2025-10-23,Completed
ENR000963,STU00319,CRS009,2026-02-23,Active
ENR000964,STU00319,CRS011,2026-02-13,Active
ENR000965,STU00320,CRS006,2025-09-28,Active
ENR000966,STU00320,CRS008,2025-12-14,Dropped
ENR000967,STU00320,CRS003,2025-09-28,Dropped
ENR000968,STU00320,CRS007,2025-09-28,Active
ENR000969,STU00320,CRS010,2025-09-28,Active
ENR000970,STU00321,CRS015,2026-01-08,Active
ENR000971,STU00321,CRS007,2026-03-26,Completed
ENR000972,STU00321,CRS020,2025-08-31,Completed
ENR000973,STU00321,CRS012,2026-01-21,Completed
ENR000974,STU00322,CRS001,2025-11-10,Dropped
ENR000975,STU00322,CRS005,2025-12-28,Active
ENR000976,STU00322,CRS007,2025-09-12,Dropped
ENR000977,STU00323,CRS003,2025-12-14,Active
ENR000978,STU00323,CRS005,2026-04-07,Dropped
ENR000979,STU00323,CRS004,2025-09-22,Completed
ENR000980,STU00324,CRS011,2025-12-21,Active
ENR000981,STU00324,CRS009,2025-09-03,Active
ENR000982,STU00325,CRS001,2026-03-18,Active
ENR000983,STU00325,CRS004,2026-02-02,Active
ENR000984,STU00325,CRS009,2026-02-02,Completed
ENR000985,STU00325,CRS002,2026-02-02,Completed
ENR000986,STU00326,CRS008,2025-06-30,Completed
ENR000987,STU00326,CRS012,2026-01-24,Completed
ENR000988,STU00327,CRS001,2025-08-20,Active
ENR000989,STU00328,CRS007,2025-11-27,Active
ENR000990,STU00328,CRS004,2025-11-27,Completed
ENR000991,STU00329,CRS020,2025-12-29,Active
ENR000992,STU00329,CRS001,2026-02-10,Completed
ENR000993,STU00329,CRS013,2025-12-29,Dropped
ENR000994,STU00330,CRS017,2025-11-25,Active
ENR000995,STU00330,CRS013,2025-09-02,Completed
ENR000996,STU00330,CRS015,2025-09-02,Active
ENR000997,STU00330,CRS011,2026-04-07,Dropped
ENR000998,STU00330,CRS003,2025-12-13,Dropped
ENR000999,STU00331,CRS017,2025-12-11,Completed
ENR001000,STU00331,CRS012,2025-12-11,Completed
ENR001001,STU00331,CRS011,2025-12-11,Dropped
ENR001002,STU00332,CRS015,2026-04-05,Dropped
ENR001003,STU00332,CRS012,2026-03-17,Active
ENR001004,STU00332,CRS010,2025-12-16,Completed
ENR001005,STU00332,CRS009,2025-09-04,Active
ENR001006,STU00333,CRS015,2025-09-26,Active
ENR001007,STU00334,CRS006,2025-05-05,Completed
ENR001008,STU00334,CRS003,2025-12-03,Completed
ENR001009,STU00334,CRS012,2026-03-17,Completed
ENR001010,STU00334,CRS014,2025-05-05,Completed
ENR001011,STU00335,CRS009,2025-11-03,Active
ENR001012,STU00335,CRS007,2025-08-06,Completed
ENR001013,STU00335,CRS002,2025-09-01,Completed
ENR001014,STU00336,CRS018,2025-09-23,Active
ENR001015,STU00336,CRS015,2025-11-12,Completed
ENR001016,STU00336,CRS003,2025-06-12,Active
ENR001017,STU00337,CRS007,2026-01-04,Active
ENR001018,STU00337,CRS019,2026-01-16,Completed
ENR001019,STU00337,CRS013,2026-01-04,Active
ENR001020,STU00337,CRS009,2026-01-04,Completed
ENR001021,STU00337,CRS004,2026-01-04,Active
ENR001022,STU00338,CRS013,2025-07-23,Completed
ENR001023,STU00338,CRS003,2025-10-26,Active
ENR001024,STU00339,CRS019,2025-04-14,Completed
ENR001025,STU00339,CRS004,2025-06-05,Active
ENR001026,STU00339,CRS020,2026-03-01,Active
ENR001027,STU00340,CRS003,2025-04-22,Completed
ENR001028,STU00341,CRS007,2025-08-08,Completed
ENR001029,STU00341,CRS015,2025-04-21,Dropped
ENR001030,STU00341,CRS002,2025-11-16,Active
ENR001031,STU00341,CRS005,2026-01-01,Dropped
ENR001032,STU00341,CRS012,2025-12-07,Completed
ENR001033,STU00342,CRS012,2025-10-24,Active
ENR001034,STU00342,CRS013,2026-03-31,Completed
ENR001035,STU00343,CRS008,2025-11-13,Active
ENR001036,STU00343,CRS017,2025-12-18,Active
ENR001037,STU00343,CRS012,2025-10-11,Active
ENR001038,STU00344,CRS013,2025-07-24,Active
ENR001039,STU00345,CRS004,2026-01-28,Active
ENR001040,STU00345,CRS005,2026-02-25,Active
ENR001041,STU00345,CRS002,2026-01-28,Completed
ENR001042,STU00345,CRS012,2026-01-28,Dropped
