assessment_id,student_id,module_id,course_id,attempt_number,score,max_score,assessment_date,time_taken_minutes,passed
ASS0001577,STU00076,MOD00029,CRS004,1,74,100,2026-05-05,14,True
ASS0001578,STU00076,MOD00029,CRS004,2,82,100,2026-05-05,60,False
ASS0001579,STU00076,MOD00030,CRS004,1,30,100,2026-04-30,24,True
ASS0001580,STU00076,MOD00030,CRS004,2,68,100,2026-04-29,37,True
ASS0001581,STU00076,MOD00030,CRS004,3,75,100,2026-05-03,39,True
ASS0001582,STU00076,MOD00129,CRS017,1,70,100,2025-12-19,11,False
ASS0001583,STU00076,MOD00131,CRS017,1,48,100,2025-12-19,53,True
ASS0001584,STU00076,MOD00131,CRS017,2,36,100,2025-12-20,38,True
ASS0001585,STU00076,MOD00131,CRS017,3,66,100,2025-12-16,45,True
ASS0001586,STU00076,MOD00132,CRS017,1,79,100,2025-11-23,33,False
ASS0001587,STU00076,MOD00133,CRS017,1,44,100,2025-11-28,56,True
ASS0001588,STU00076,MOD00133,CRS017,2,72,100,2025-11-30,21,True
ASS0001589,STU00076,MOD00134,CRS017,1,30,100,2025-11-13,12,True
ASS0001590,STU00076,MOD00134,CRS017,2,89,100,2025-11-13,30,True
ASS0001591,STU00076,MOD00134,CRS017,3,82,100,2025-11-13,13,False
ASS0001592,STU00076,MOD00135,CRS017,1,83,100,2025-11-23,43,False
ASS0001593,STU00077,MOD00092,CRS012,1,30,100,2026-04-27,22,True
ASS0001594,STU00077,MOD00092,CRS012,2,56,100,2026-04-26,46,True
ASS0001595,STU00077,MOD00138,CRS018,1,53,100,2026-04-24,58,False
ASS0001596,STU00077,MOD00139,CRS018,1,46,100,2026-04-09,36,True
ASS0001597,STU00077,MOD00139,CRS018,2,72,100,2026-04-08,24,True
ASS0001598,STU00077,MOD00139,CRS018,3,81,100,2026-04-09,14,True
ASS0001599,STU00077,MOD00140,CRS018,1,40,100,2026-04-15,32,True
ASS0001600,STU00077,MOD00140,CRS018,2,80,100,2026-04-14,20,True
ASS0001601,STU00077,MOD00140,CRS018,3,62,100,2026-04-16,59,False
ASS0001602,STU00077,MOD00141,CRS018,1,56,100,2026-04-12,12,True
ASS0001603,STU00077,MOD00141,CRS018,2,60,100,2026-04-15,46,True
ASS0001604,STU00077,MOD00143,CRS018,1,66,100,2026-02-22,31,True
ASS0001605,STU00077,MOD00065,CRS009,1,66,100,2026-04-17,11,True
ASS0001606,STU00077,MOD00068,CRS009,1,49,100,2026-03-05,18,True
ASS0001607,STU00077,MOD00068,CRS009,2,88,100,2026-03-04,52,True
ASS0001608,STU00077,MOD00068,CRS009,3,59,100,2026-03-06,59,True
ASS0001609,STU00077,MOD00069,CRS009,1,89,100,2026-03-18,32,True
ASS0001610,STU00077,MOD00069,CRS009,2,68,100,2026-03-18,14,True
ASS0001611,STU00077,MOD00072,CRS009,1,88,100,2026-02-20,18,True
ASS0001612,STU00077,MOD00072,CRS009,2,91,100,2026-02-20,34,False
ASS0001613,STU00077,MOD00034,CRS005,1,30,100,2026-02-16,34,True
ASS0001614,STU00077,MOD00034,CRS005,2,97,100,2026-02-17,36,True
ASS0001615,STU00078,MOD00074,CRS010,1,71,100,2025-10-08,13,False
ASS0001616,STU00078,MOD00074,CRS010,2,59,100,2025-10-08,34,False
ASS0001617,STU00078,MOD00080,CRS010,1,56,100,2025-11-03,58,True
ASS0001618,STU00078,MOD00080,CRS010,2,91,100,2025-11-03,35,False
ASS0001619,STU00078,MOD00089,CRS012,1,83,100,2025-11-04,40,True
ASS0001620,STU00078,MOD00089,CRS012,2,69,100,2025-11-04,27,True
ASS0001621,STU00078,MOD00090,CRS012,1,59,100,2025-10-25,35,True
ASS0001622,STU00078,MOD00091,CRS012,1,66,100,2025-10-14,51,True
ASS0001623,STU00078,MOD00091,CRS012,2,77,100,2025-10-13,48,False
ASS0001624,STU00078,MOD00092,CRS012,1,44,100,2025-10-02,39,True
ASS0001625,STU00078,MOD00092,CRS012,2,75,100,2025-10-01,37,True
ASS0001626,STU00078,MOD00092,CRS012,3,61,100,2025-10-02,37,True
ASS0001627,STU00078,MOD00093,CRS012,1,56,100,2025-09-26,52,True
ASS0001628,STU00078,MOD00093,CRS012,2,69,100,2025-10-01,28,True
ASS0001629,STU00078,MOD00062,CRS008,1,69,100,2026-04-05,35,True
ASS0001630,STU00078,MOD00122,CRS016,1,45,100,2025-10-25,40,True
ASS0001631,STU00078,MOD00122,CRS016,2,51,100,2025-10-22,17,True
ASS0001632,STU00078,MOD00123,CRS016,1,41,100,2025-11-10,47,True
ASS0001633,STU00078,MOD00123,CRS016,2,66,100,2025-11-09,18,True
ASS0001634,STU00080,MOD00079,CRS010,1,87,100,2025-05-10,13,True
ASS0001635,STU00080,MOD00041,CRS006,1,85,100,2025-11-29,44,False
ASS0001636,STU00080,MOD00041,CRS006,2,40,100,2025-11-30,19,False
ASS0001637,STU00080,MOD00041,CRS006,3,99,100,2025-12-01,22,True
ASS0001638,STU00080,MOD00042,CRS006,1,85,100,2025-11-12,30,True
ASS0001639,STU00080,MOD00044,CRS006,1,32,100,2025-10-24,34,True
ASS0001640,STU00080,MOD00044,CRS006,2,42,100,2025-10-25,11,True
ASS0001641,STU00080,MOD00044,CRS006,3,94,100,2025-10-25,23,False
ASS0001642,STU00080,MOD00046,CRS006,1,64,100,2025-11-12,34,True
ASS0001643,STU00080,MOD00046,CRS006,2,56,100,2025-11-13,18,True
ASS0001644,STU00080,MOD00046,CRS006,3,94,100,2025-11-15,47,True
ASS0001645,STU00080,MOD00089,CRS012,1,81,100,2025-11-20,47,True
ASS0001646,STU00080,MOD00089,CRS012,2,93,100,2025-11-19,24,True
ASS0001647,STU00080,MOD00090,CRS012,1,42,100,2025-12-17,27,True
ASS0001648,STU00080,MOD00090,CRS012,2,71,100,2025-12-18,17,False
ASS0001649,STU00080,MOD00090,CRS012,3,82,100,2025-12-19,19,False
ASS0001650,STU00080,MOD00094,CRS012,1,64,100,2025-11-22,45,True
ASS0001651,STU00080,MOD00095,CRS012,1,70,100,2026-02-07,60,True
ASS0001652,STU00080,MOD00096,CRS012,1,58,100,2025-12-08,54,True
ASS0001653,STU00080,MOD00096,CRS012,2,86,100,2025-12-04,47,True
ASS0001654,STU00080,MOD00096,CRS012,3,84,100,2025-12-06,11,False
ASS0001655,STU00080,MOD00123,CRS016,1,98,100,2025-07-14,52,True
ASS0001656,STU00080,MOD00125,CRS016,1,37,100,2025-06-08,21,True
ASS0001657,STU00080,MOD00125,CRS016,2,79,100,2025-06-10,36,True
ASS0001658,STU00080,MOD00125,CRS016,3,77,100,2025-06-13,59,True
ASS0001659,STU00080,MOD00128,CRS016,1,56,100,2025-05-31,23,True
ASS0001660,STU00081,MOD00048,CRS006,1,78,100,2026-02-14,35,True
ASS0001661,STU00081,MOD00115,CRS015,1,74,100,2026-01-18,12,True
ASS0001662,STU00081,MOD00115,CRS015,2,64,100,2026-01-18,10,True
ASS0001663,STU00081,MOD00115,CRS015,3,60,100,2026-01-20,55,False
ASS0001664,STU00081,MOD00117,CRS015,1,52,100,2026-02-07,41,False
ASS0001665,STU00081,MOD00117,CRS015,2,33,100,2026-02-08,40,True
ASS0001666,STU00081,MOD00117,CRS015,3,80,100,2026-02-05,43,True
ASS0001667,STU00081,MOD00118,CRS015,1,65,100,2026-02-10,31,False
ASS0001668,STU00082,MOD00114,CRS015,1,45,100,2026-03-03,30,True
ASS0001669,STU00082,MOD00114,CRS015,2,76,100,2026-03-03,29,True
ASS0001670,STU00082,MOD00114,CRS015,3,92,100,2026-02-27,35,True
ASS0001671,STU00082,MOD00117,CRS015,1,32,100,2026-02-14,44,True
ASS0001672,STU00082,MOD00117,CRS015,2,53,100,2026-02-10,60,True
ASS0001673,STU00082,MOD00118,CRS015,1,50,100,2026-02-17,15,True
ASS0001674,STU00082,MOD00118,CRS015,2,54,100,2026-02-14,55,True
ASS0001675,STU00082,MOD00118,CRS015,3,62,100,2026-02-16,60,False
ASS0001676,STU00082,MOD00154,CRS020,1,34,100,2026-03-30,53,True
ASS0001677,STU00082,MOD00154,CRS020,2,85,100,2026-03-30,25,False
ASS0001678,STU00082,MOD00154,CRS020,3,82,100,2026-03-30,47,True
ASS0001679,STU00082,MOD00156,CRS020,1,46,100,2026-04-01,57,True
ASS0001680,STU00082,MOD00156,CRS020,2,74,100,2026-04-01,44,True
ASS0001681,STU00082,MOD00156,CRS020,3,87,100,2026-03-31,18,True
ASS0001682,STU00082,MOD00157,CRS020,1,70,100,2026-04-09,60,False
ASS0001683,STU00082,MOD00157,CRS020,2,70,100,2026-04-07,22,True
ASS0001684,STU00082,MOD00157,CRS020,3,57,100,2026-04-09,23,True
ASS0001685,STU00082,MOD00159,CRS020,1,61,100,2026-01-24,10,True
ASS0001686,STU00082,MOD00159,CRS020,2,96,100,2026-01-23,12,False
ASS0001687,STU00082,MOD00106,CRS014,1,76,100,2026-02-07,36,True
ASS0001688,STU00082,MOD00106,CRS014,2,81,100,2026-02-10,45,True
ASS0001689,STU00082,MOD00106,CRS014,3,75,100,2026-02-08,39,True
ASS0001690,STU00082,MOD00108,CRS014,1,56,100,2026-04-04,17,True
ASS0001691,STU00082,MOD00108,CRS014,2,78,100,2026-04-01,44,True
ASS0001692,STU00082,MOD00108,CRS014,3,85,100,2026-03-31,60,True
ASS0001693,STU00082,MOD00109,CRS014,1,87,100,2026-04-26,29,False
ASS0001694,STU00082,MOD00111,CRS014,1,69,100,2026-04-08,13,True
ASS0001695,STU00082,MOD00111,CRS014,2,36,100,2026-04-06,36,False
ASS0001696,STU00082,MOD00111,CRS014,3,65,100,2026-04-06,23,True
ASS0001697,STU00082,MOD00112,CRS014,1,71,100,2026-02-25,44,False
ASS0001698,STU00082,MOD00143,CRS018,1,59,100,2025-11-12,19,True
ASS0001699,STU00083,MOD00067,CRS009,1,31,100,2026-03-07,31,True
ASS0001700,STU00083,MOD00067,CRS009,2,86,100,2026-03-09,13,False
ASS0001701,STU00083,MOD00067,CRS009,3,100,100,2026-03-05,60,True
ASS0001702,STU00083,MOD00068,CRS009,1,66,100,2026-02-05,20,True
ASS0001703,STU00083,MOD00068,CRS009,2,63,100,2026-02-10,14,False
ASS0001704,STU00083,MOD00068,CRS009,3,73,100,2026-02-07,41,True
ASS0001705,STU00083,MOD00154,CRS020,1,89,100,2026-04-24,24,False
ASS0001706,STU00083,MOD00154,CRS020,2,87,100,2026-04-24,56,False
ASS0001707,STU00083,MOD00155,CRS020,1,61,100,2026-04-05,58,True
ASS0001708,STU00083,MOD00155,CRS020,2,88,100,2026-04-06,19,True
ASS0001709,STU00083,MOD00158,CRS020,1,75,100,2026-03-18,24,True
ASS0001710,STU00083,MOD00159,CRS020,1,38,100,2026-04-07,47,True
ASS0001711,STU00083,MOD00159,CRS020,2,70,100,2026-04-02,57,True
ASS0001712,STU00083,MOD00159,CRS020,3,64,100,2026-04-03,12,True
ASS0001713,STU00084,MOD00066,CRS009,1,68,100,2025-12-31,20,False
ASS0001714,STU00084,MOD00066,CRS009,2,46,100,2026-01-04,23,True
ASS0001715,STU00084,MOD00066,CRS009,3,93,100,2026-01-04,29,True
ASS0001716,STU00084,MOD00067,CRS009,1,82,100,2026-01-01,44,True
ASS0001717,STU00084,MOD00067,CRS009,2,79,100,2026-01-03,17,True
ASS0001718,STU00084,MOD00068,CRS009,1,55,100,2025-12-10,24,True
ASS0001719,STU00084,MOD00068,CRS009,2,81,100,2025-12-09,40,False
ASS0001720,STU00084,MOD00068,CRS009,3,80,100,2025-12-12,12,True
ASS0001721,STU00084,MOD00069,CRS009,1,55,100,2026-01-04,29,False
ASS0001722,STU00084,MOD00070,CRS009,1,34,100,2025-12-10,50,False
ASS0001723,STU00084,MOD00070,CRS009,2,65,100,2025-12-07,58,True
ASS0001724,STU00084,MOD00071,CRS009,1,61,100,2025-12-26,30,False
ASS0001725,STU00084,MOD00072,CRS009,1,75,100,2025-12-23,13,True
ASS0001726,STU00084,MOD00033,CRS005,1,67,100,2026-01-14,17,True
ASS0001727,STU00084,MOD00033,CRS005,2,72,100,2026-01-13,23,True
ASS0001728,STU00084,MOD00033,CRS005,3,90,100,2026-01-13,45,False
ASS0001729,STU00084,MOD00034,CRS005,1,48,100,2025-11-24,24,True
ASS0001730,STU00084,MOD00034,CRS005,2,38,100,2025-11-25,34,True
ASS0001731,STU00084,MOD00034,CRS005,3,95,100,2025-11-21,12,True
ASS0001732,STU00084,MOD00035,CRS005,1,45,100,2025-11-26,16,False
ASS0001733,STU00084,MOD00035,CRS005,2,82,100,2025-11-24,15,True
ASS0001734,STU00084,MOD00036,CRS005,1,37,100,2025-12-03,29,True
ASS0001735,STU00084,MOD00036,CRS005,2,90,100,2025-11-30,34,True
ASS0001736,STU00084,MOD00036,CRS005,3,65,100,2025-11-28,33,True
ASS0001737,STU00084,MOD00039,CRS005,1,48,100,2025-11-25,52,True
ASS0001738,STU00084,MOD00039,CRS005,2,35,100,2025-11-22,56,True
ASS0001739,STU00084,MOD00039,CRS005,3,92,100,2025-11-23,60,True
ASS0001740,STU00084,MOD00040,CRS005,1,78,100,2026-01-23,18,True
ASS0001741,STU00084,MOD00040,CRS005,2,47,100,2026-01-22,41,True
ASS0001742,STU00084,MOD00040,CRS005,3,94,100,2026-01-22,41,True
ASS0001743,STU00084,MOD00002,CRS001,1,70,100,2025-12-26,45,True
ASS0001744,STU00084,MOD00002,CRS001,2,89,100,2025-12-23,30,True
ASS0001745,STU00084,MOD00003,CRS001,1,73,100,2025-11-10,27,True
ASS0001746,STU00084,MOD00003,CRS001,2,86,100,2025-11-11,43,False
ASS0001747,STU00084,MOD00003,CRS001,3,52,100,2025-11-08,20,True
ASS0001748,STU00084,MOD00004,CRS001,1,87,100,2025-12-07,48,True
ASS0001749,STU00084,MOD00004,CRS001,2,57,100,2025-12-04,44,True
ASS0001750,STU00084,MOD00004,CRS001,3,87,100,2025-12-09,15,False
ASS0001751,STU00084,MOD00005,CRS001,1,91,100,2025-11-19,33,True
ASS0001752,STU00084,MOD00007,CRS001,1,91,100,2025-12-28,50,True
ASS0001753,STU00084,MOD00008,CRS001,1,83,100,2026-01-24,37,True
ASS0001754,STU00084,MOD00008,CRS001,2,84,100,2026-01-22,18,True
ASS0001755,STU00085,MOD00001,CRS001,1,35,100,2025-04-22,23,True
ASS0001756,STU00085,MOD00001,CRS001,2,84,100,2025-04-21,53,False
ASS0001757,STU00085,MOD00001,CRS001,3,90,100,2025-04-24,37,True
ASS0001758,STU00085,MOD00003,CRS001,1,78,100,2025-04-25,46,True
ASS0001759,STU00085,MOD00003,CRS001,2,51,100,2025-04-25,43,False
ASS0001760,STU00085,MOD00005,CRS001,1,72,100,2025-06-29,18,True
ASS0001761,STU00085,MOD00006,CRS001,1,42,100,2025-06-01,55,False
ASS0001762,STU00085,MOD00006,CRS001,2,90,100,2025-06-02,30,True
ASS0001763,STU00085,MOD00007,CRS001,1,81,100,2025-07-13,49,False
ASS0001764,STU00085,MOD00007,CRS001,2,70,100,2025-07-12,41,False
ASS0001765,STU00085,MOD00008,CRS001,1,74,100,2025-06-28,45,True
ASS0001766,STU00085,MOD00008,CRS001,2,30,100,2025-06-26,29,False
ASS0001767,STU00085,MOD00008,CRS001,3,97,100,2025-06-29,46,True
ASS0001768,STU00085,MOD00145,CRS019,1,59,100,2025-09-03,15,False
ASS0001769,STU00085,MOD00145,CRS019,2,47,100,2025-09-03,28,False
ASS0001770,STU00085,MOD00145,CRS019,3,74,100,2025-09-05,56,True
ASS0001771,STU00085,MOD00149,CRS019,1,71,100,2025-08-05,18,True
ASS0001772,STU00085,MOD00149,CRS019,2,48,100,2025-08-07,30,True
ASS0001773,STU00085,MOD00149,CRS019,3,67,100,2025-08-05,53,True
ASS0001774,STU00085,MOD00152,CRS019,1,53,100,2025-08-14,43,False
ASS0001775,STU00085,MOD00124,CRS016,1,31,100,2026-04-18,20,True
ASS0001776,STU00085,MOD00124,CRS016,2,86,100,2026-04-19,40,True
ASS0001777,STU00085,MOD00124,CRS016,3,70,100,2026-04-22,34,True
ASS0001778,STU00085,MOD00126,CRS016,1,40,100,2026-04-24,10,True
ASS0001779,STU00085,MOD00126,CRS016,2,71,100,2026-04-23,23,True
ASS0001780,STU00085,MOD00127,CRS016,1,96,100,2026-04-07,14,False
ASS0001781,STU00085,MOD00129,CRS017,1,55,100,2025-11-10,22,True
ASS0001782,STU00085,MOD00129,CRS017,2,60,100,2025-11-11,54,True
ASS0001783,STU00085,MOD00129,CRS017,3,57,100,2025-11-13,28,True
ASS0001784,STU00085,MOD00130,CRS017,1,43,100,2025-09-26,34,True
ASS0001785,STU00085,MOD00130,CRS017,2,75,100,2025-09-27,22,True
ASS0001786,STU00085,MOD00131,CRS017,1,32,100,2025-09-19,37,True
ASS0001787,STU00085,MOD00131,CRS017,2,82,100,2025-09-18,54,True
ASS0001788,STU00085,MOD00131,CRS017,3,85,100,2025-09-21,56,False
ASS0001789,STU00085,MOD00134,CRS017,1,36,100,2025-10-03,31,True
ASS0001790,STU00085,MOD00134,CRS017,2,67,100,2025-10-04,43,False
ASS0001791,STU00085,MOD00136,CRS017,1,69,100,2025-10-04,35,True
ASS0001792,STU00085,MOD00136,CRS017,2,51,100,2025-10-03,33,True
ASS0001793,STU00085,MOD00136,CRS017,3,63,100,2025-10-06,34,True
ASS0001794,STU00086,MOD00044,CRS006,1,49,100,2025-06-07,23,True
ASS0001795,STU00086,MOD00044,CRS006,2,44,100,2025-06-06,20,True
ASS0001796,STU00086,MOD00044,CRS006,3,59,100,2025-06-05,20,True
ASS0001797,STU00086,MOD00047,CRS006,1,53,100,2025-07-16,55,True
ASS0001798,STU00086,MOD00047,CRS006,2,81,100,2025-07-16,30,False
ASS0001799,STU00086,MOD00047,CRS006,3,99,100,2025-07-15,17,True
ASS0001800,STU00086,MOD00073,CRS010,1,74,100,2025-08-14,53,True
ASS0001801,STU00086,MOD00074,CRS010,1,52,100,2025-07-22,22,True
ASS0001802,STU00086,MOD00074,CRS010,2,99,100,2025-07-21,16,True
ASS0001803,STU00086,MOD00075,CRS010,1,64,100,2025-06-19,49,True
ASS0001804,STU00086,MOD00077,CRS010,1,41,100,2025-08-02,29,True
ASS0001805,STU00086,MOD00077,CRS010,2,64,100,2025-08-01,23,False
ASS0001806,STU00086,MOD00077,CRS010,3,56,100,2025-08-02,30,True
ASS0001807,STU00086,MOD00080,CRS010,1,96,100,2025-06-08,53,True
ASS0001808,STU00086,MOD00154,CRS020,1,57,100,2025-07-20,21,True
ASS0001809,STU00086,MOD00156,CRS020,1,98,100,2025-05-06,35,True
ASS0001810,STU00086,MOD00158,CRS020,1,80,100,2025-06-19,46,True
ASS0001811,STU00086,MOD00158,CRS020,2,59,100,2025-06-17,21,True
ASS0001812,STU00086,MOD00159,CRS020,1,50,100,2025-05-13,30,True
ASS0001813,STU00086,MOD00159,CRS020,2,54,100,2025-05-13,12,True
ASS0001814,STU00086,MOD00160,CRS020,1,60,100,2025-06-16,51,True
ASS0001815,STU00086,MOD00130,CRS017,1,64,100,2025-09-17,45,False
ASS0001816,STU00086,MOD00130,CRS017,2,85,100,2025-09-17,22,True
ASS0001817,STU00086,MOD00130,CRS017,3,86,100,2025-09-18,46,True
ASS0001818,STU00086,MOD00131,CRS017,1,56,100,2025-09-15,42,True
ASS0001819,STU00086,MOD00131,CRS017,2,89,100,2025-09-11,51,True
ASS0001820,STU00086,MOD00132,CRS017,1,57,100,2025-11-19,24,True
ASS0001821,STU00087,MOD00137,CRS018,1,65,100,2026-02-27,34,True
ASS0001822,STU00087,MOD00137,CRS018,2,60,100,2026-03-01,54,True
ASS0001823,STU00087,MOD00139,CRS018,1,74,100,2026-02-05,41,True
ASS0001824,STU00087,MOD00139,CRS018,2,52,100,2026-02-03,22,True
ASS0001825,STU00087,MOD00143,CRS018,1,84,100,2026-01-17,57,True
ASS0001826,STU00087,MOD00143,CRS018,2,63,100,2026-01-20,37,False
ASS0001827,STU00087,MOD00143,CRS018,3,61,100,2026-01-19,50,True
ASS0001828,STU00087,MOD00033,CRS005,1,69,100,2025-12-01,27,True
ASS0001829,STU00087,MOD00033,CRS005,2,70,100,2025-11-29,34,True
ASS0001830,STU00087,MOD00033,CRS005,3,98,100,2025-11-29,19,True
ASS0001831,STU00087,MOD00037,CRS005,1,91,100,2025-12-17,53,True
ASS0001832,STU00087,MOD00038,CRS005,1,79,100,2025-12-09,47,True
ASS0001833,STU00087,MOD00038,CRS005,2,89,100,2025-12-10,25,True
ASS0001834,STU00087,MOD00038,CRS005,3,69,100,2025-12-11,53,True
ASS0001835,STU00087,MOD00039,CRS005,1,56,100,2025-11-08,33,True
ASS0001836,STU00087,MOD00040,CRS005,1,33,100,2025-12-12,46,True
ASS0001837,STU00087,MOD00040,CRS005,2,53,100,2025-12-11,34,True
ASS0001838,STU00088,MOD00142,CRS018,1,31,100,2026-02-06,51,False
ASS0001839,STU00088,MOD00142,CRS018,2,77,100,2026-02-01,51,True
ASS0001840,STU00088,MOD00142,CRS018,3,83,100,2026-02-06,43,False
ASS0001841,STU00088,MOD00125,CRS016,1,57,100,2026-02-05,10,True
ASS0001842,STU00088,MOD00128,CRS016,1,76,100,2026-01-03,42,True
ASS0001843,STU00088,MOD00128,CRS016,2,58,100,2026-01-03,21,True
ASS0001844,STU00088,MOD00128,CRS016,3,64,100,2026-01-07,42,True
ASS0001845,STU00088,MOD00052,CRS007,1,45,100,2026-04-25,58,True
ASS0001846,STU00088,MOD00052,CRS007,2,88,100,2026-04-23,54,True
ASS0001847,STU00088,MOD00056,CRS007,1,66,100,2026-04-07,34,True
ASS0001848,STU00088,MOD00025,CRS004,1,50,100,2025-11-21,59,True
ASS0001849,STU00088,MOD00025,CRS004,2,90,100,2025-11-16,39,True
ASS0001850,STU00088,MOD00028,CRS004,1,41,100,2026-01-01,38,True
ASS0001851,STU00088,MOD00028,CRS004,2,57,100,2025-12-31,46,True
ASS0001852,STU00088,MOD00028,CRS004,3,82,100,2026-01-01,17,True
ASS0001853,STU00089,MOD00067,CRS009,1,85,100,2026-04-16,58,False
ASS0001854,STU00089,MOD00068,CRS009,1,34,100,2026-05-05,51,True
ASS0001855,STU00089,MOD00068,CRS009,2,87,100,2026-05-03,32,True
ASS0001856,STU00089,MOD00072,CRS009,1,92,100,2026-03-05,31,True
ASS0001857,STU00089,MOD00057,CRS008,1,63,100,2025-11-23,43,True
ASS0001858,STU00089,MOD00057,CRS008,2,42,100,2025-11-23,52,True
ASS0001859,STU00089,MOD00057,CRS008,3,85,100,2025-11-26,31,False
ASS0001860,STU00089,MOD00058,CRS008,1,73,100,2026-01-03,31,False
ASS0001861,STU00089,MOD00058,CRS008,2,53,100,2026-01-03,20,True
ASS0001862,STU00089,MOD00058,CRS008,3,97,100,2026-01-01,32,True
ASS0001863,STU00089,MOD00059,CRS008,1,82,100,2025-12-29,32,True
ASS0001864,STU00089,MOD00061,CRS008,1,80,100,2025-12-02,41,True
ASS0001865,STU00089,MOD00061,CRS008,2,79,100,2025-11-30,43,True
ASS0001866,STU00089,MOD00061,CRS008,3,84,100,2025-12-05,15,True
ASS0001867,STU00089,MOD00087,CRS011,1,75,100,2025-11-17,57,True
ASS0001868,STU00089,MOD00087,CRS011,2,74,100,2025-11-17,35,True
ASS0001869,STU00089,MOD00087,CRS011,3,93,100,2025-11-18,28,True
ASS0001870,STU00090,MOD00146,CRS019,1,80,100,2025-10-02,43,False
ASS0001871,STU00090,MOD00146,CRS019,2,36,100,2025-10-03,37,True
ASS0001872,STU00090,MOD00146,CRS019,3,75,100,2025-10-07,21,True
ASS0001873,STU00090,MOD00148,CRS019,1,44,100,2025-12-22,33,True
ASS0001874,STU00090,MOD00148,CRS019,2,92,100,2025-12-19,14,True
ASS0001875,STU00090,MOD00149,CRS019,1,84,100,2025-12-11,45,True
ASS0001876,STU00090,MOD00149,CRS019,2,90,100,2025-12-11,47,False
ASS0001877,STU00090,MOD00150,CRS019,1,81,100,2025-12-05,16,True
ASS0001878,STU00090,MOD00151,CRS019,1,97,100,2025-11-14,11,True
ASS0001879,STU00090,MOD00115,CRS015,1,36,100,2025-12-12,31,True
ASS0001880,STU00090,MOD00115,CRS015,2,79,100,2025-12-12,55,True
ASS0001881,STU00090,MOD00115,CRS015,3,96,100,2025-12-09,60,False
ASS0001882,STU00090,MOD00116,CRS015,1,53,100,2025-10-06,28,True
ASS0001883,STU00090,MOD00117,CRS015,1,56,100,2025-10-03,39,True
ASS0001884,STU00090,MOD00118,CRS015,1,91,100,2025-10-11,30,True
ASS0001885,STU00090,MOD00119,CRS015,1,37,100,2025-10-01,32,False
ASS0001886,STU00090,MOD00119,CRS015,2,78,100,2025-10-03,23,True
ASS0001887,STU00091,MOD00057,CRS008,1,42,100,2026-03-30,49,True
ASS0001888,STU00091,MOD00057,CRS008,2,44,100,2026-04-02,22,True
ASS0001889,STU00091,MOD00057,CRS008,3,76,100,2026-03-31,60,True
ASS0001890,STU00091,MOD00058,CRS008,1,51,100,2026-04-25,18,True
ASS0001891,STU00091,MOD00058,CRS008,2,50,100,2026-04-26,48,True
ASS0001892,STU00091,MOD00059,CRS008,1,68,100,2026-05-02,10,True
ASS0001893,STU00091,MOD00059,CRS008,2,57,100,2026-05-03,54,True
ASS0001894,STU00091,MOD00060,CRS008,1,54,100,2026-03-15,24,True
ASS0001895,STU00091,MOD00060,CRS008,2,58,100,2026-03-13,32,False
ASS0001896,STU00091,MOD00060,CRS008,3,55,100,2026-03-13,53,True
ASS0001897,STU00091,MOD00061,CRS008,1,53,100,2026-03-30,39,True
ASS0001898,STU00091,MOD00061,CRS008,2,31,100,2026-03-29,52,False
ASS0001899,STU00091,MOD00061,CRS008,3,99,100,2026-03-28,13,True
ASS0001900,STU00091,MOD00062,CRS008,1,71,100,2026-02-05,13,True
ASS0001901,STU00091,MOD00062,CRS008,2,99,100,2026-02-07,53,True
ASS0001902,STU00091,MOD00064,CRS008,1,36,100,2026-04-20,59,True
ASS0001903,STU00091,MOD00064,CRS008,2,41,100,2026-04-22,11,True
ASS0001904,STU00091,MOD00064,CRS008,3,51,100,2026-04-21,36,True
ASS0001905,STU00091,MOD00005,CRS001,1,69,100,2026-01-29,43,True
ASS0001906,STU00091,MOD00065,CRS009,1,62,100,2026-01-31,48,False
ASS0001907,STU00091,MOD00065,CRS009,2,80,100,2026-01-28,18,True
ASS0001908,STU00091,MOD00065,CRS009,3,82,100,2026-01-27,18,False
ASS0001909,STU00091,MOD00067,CRS009,1,58,100,2026-01-23,45,True
ASS0001910,STU00091,MOD00067,CRS009,2,55,100,2026-01-28,20,False
ASS0001911,STU00091,MOD00068,CRS009,1,88,100,2026-03-06,19,True
ASS0001912,STU00091,MOD00069,CRS009,1,79,100,2025-12-18,15,True
ASS0001913,STU00091,MOD00069,CRS009,2,70,100,2025-12-20,28,False
ASS0001914,STU00091,MOD00071,CRS009,1,85,100,2026-02-23,37,True
ASS0001915,STU00091,MOD00072,CRS009,1,88,100,2026-02-16,30,True
ASS0001916,STU00091,MOD00072,CRS009,2,70,100,2026-02-16,43,False
ASS0001917,STU00091,MOD00145,CRS019,1,61,100,2025-07-15,44,True
ASS0001918,STU00091,MOD00145,CRS019,2,70,100,2025-07-11,16,True
ASS0001919,STU00091,MOD00146,CRS019,1,99,100,2025-08-04,29,False
ASS0001920,STU00091,MOD00147,CRS019,1,33,100,2025-09-17,38,False
ASS0001921,STU00091,MOD00147,CRS019,2,54,100,2025-09-22,42,True
ASS0001922,STU00091,MOD00148,CRS019,1,90,100,2025-07-21,11,True
ASS0001923,STU00091,MOD00148,CRS019,2,67,100,2025-07-16,30,True
ASS0001924,STU00091,MOD00149,CRS019,1,33,100,2025-07-24,47,True
